data/nyu_datasets/00456.jpg,data/nyu_datasets/00456.png
data/nyu_datasets/00022.jpg,data/nyu_datasets/00022.png
data/nyu_datasets/00236.jpg,data/nyu_datasets/00236.png
data/nyu_datasets/00252.jpg,data/nyu_datasets/00252.png
data/nyu_datasets/00807.jpg,data/nyu_datasets/00807.png
data/nyu_datasets/00399.jpg,data/nyu_datasets/00399.png
data/nyu_datasets/00276.jpg,data/nyu_datasets/00276.png
data/nyu_datasets/00443.jpg,data/nyu_datasets/00443.png
data/nyu_datasets/00215.jpg,data/nyu_datasets/00215.png
data/nyu_datasets/00211.jpg,data/nyu_datasets/00211.png
data/nyu_datasets/00829.jpg,data/nyu_datasets/00829.png
data/nyu_datasets/00683.jpg,data/nyu_datasets/00683.png
data/nyu_datasets/00662.jpg,data/nyu_datasets/00662.png
data/nyu_datasets/00019.jpg,data/nyu_datasets/00019.png
data/nyu_datasets/00430.jpg,data/nyu_datasets/00430.png
data/nyu_datasets/00479.jpg,data/nyu_datasets/00479.png
data/nyu_datasets/00738.jpg,data/nyu_datasets/00738.png
data/nyu_datasets/00484.jpg,data/nyu_datasets/00484.png
data/nyu_datasets/00786.jpg,data/nyu_datasets/00786.png
data/nyu_datasets/00864.jpg,data/nyu_datasets/00864.png
data/nyu_datasets/00495.jpg,data/nyu_datasets/00495.png
data/nyu_datasets/00458.jpg,data/nyu_datasets/00458.png
data/nyu_datasets/00469.jpg,data/nyu_datasets/00469.png
data/nyu_datasets/00815.jpg,data/nyu_datasets/00815.png
data/nyu_datasets/00397.jpg,data/nyu_datasets/00397.png
data/nyu_datasets/00061.jpg,data/nyu_datasets/00061.png
data/nyu_datasets/00718.jpg,data/nyu_datasets/00718.png
data/nyu_datasets/00620.jpg,data/nyu_datasets/00620.png
data/nyu_datasets/00114.jpg,data/nyu_datasets/00114.png
data/nyu_datasets/00748.jpg,data/nyu_datasets/00748.png
data/nyu_datasets/00740.jpg,data/nyu_datasets/00740.png
data/nyu_datasets/00053.jpg,data/nyu_datasets/00053.png
data/nyu_datasets/00527.jpg,data/nyu_datasets/00527.png
data/nyu_datasets/00356.jpg,data/nyu_datasets/00356.png
data/nyu_datasets/00827.jpg,data/nyu_datasets/00827.png
data/nyu_datasets/00699.jpg,data/nyu_datasets/00699.png
data/nyu_datasets/00582.jpg,data/nyu_datasets/00582.png
data/nyu_datasets/00655.jpg,data/nyu_datasets/00655.png
data/nyu_datasets/00440.jpg,data/nyu_datasets/00440.png
data/nyu_datasets/00439.jpg,data/nyu_datasets/00439.png
data/nyu_datasets/00465.jpg,data/nyu_datasets/00465.png
data/nyu_datasets/00100.jpg,data/nyu_datasets/00100.png
data/nyu_datasets/00603.jpg,data/nyu_datasets/00603.png
data/nyu_datasets/00262.jpg,data/nyu_datasets/00262.png
data/nyu_datasets/00058.jpg,data/nyu_datasets/00058.png
data/nyu_datasets/00468.jpg,data/nyu_datasets/00468.png
data/nyu_datasets/00035.jpg,data/nyu_datasets/00035.png
data/nyu_datasets/00120.jpg,data/nyu_datasets/00120.png
data/nyu_datasets/00256.jpg,data/nyu_datasets/00256.png
data/nyu_datasets/00141.jpg,data/nyu_datasets/00141.png
data/nyu_datasets/00144.jpg,data/nyu_datasets/00144.png
data/nyu_datasets/00698.jpg,data/nyu_datasets/00698.png
data/nyu_datasets/00395.jpg,data/nyu_datasets/00395.png
data/nyu_datasets/00559.jpg,data/nyu_datasets/00559.png
data/nyu_datasets/00581.jpg,data/nyu_datasets/00581.png
data/nyu_datasets/00254.jpg,data/nyu_datasets/00254.png
data/nyu_datasets/00362.jpg,data/nyu_datasets/00362.png
data/nyu_datasets/00472.jpg,data/nyu_datasets/00472.png
data/nyu_datasets/00613.jpg,data/nyu_datasets/00613.png
data/nyu_datasets/00320.jpg,data/nyu_datasets/00320.png
data/nyu_datasets/00429.jpg,data/nyu_datasets/00429.png
data/nyu_datasets/00237.jpg,data/nyu_datasets/00237.png
data/nyu_datasets/00086.jpg,data/nyu_datasets/00086.png
data/nyu_datasets/00396.jpg,data/nyu_datasets/00396.png
data/nyu_datasets/00830.jpg,data/nyu_datasets/00830.png
data/nyu_datasets/00170.jpg,data/nyu_datasets/00170.png
data/nyu_datasets/00358.jpg,data/nyu_datasets/00358.png
data/nyu_datasets/00073.jpg,data/nyu_datasets/00073.png
data/nyu_datasets/00126.jpg,data/nyu_datasets/00126.png
data/nyu_datasets/00344.jpg,data/nyu_datasets/00344.png
data/nyu_datasets/00152.jpg,data/nyu_datasets/00152.png
data/nyu_datasets/00388.jpg,data/nyu_datasets/00388.png
data/nyu_datasets/00277.jpg,data/nyu_datasets/00277.png
data/nyu_datasets/00198.jpg,data/nyu_datasets/00198.png
data/nyu_datasets/00482.jpg,data/nyu_datasets/00482.png
data/nyu_datasets/00656.jpg,data/nyu_datasets/00656.png
data/nyu_datasets/00453.jpg,data/nyu_datasets/00453.png
data/nyu_datasets/00343.jpg,data/nyu_datasets/00343.png
data/nyu_datasets/00478.jpg,data/nyu_datasets/00478.png
data/nyu_datasets/00696.jpg,data/nyu_datasets/00696.png
data/nyu_datasets/00647.jpg,data/nyu_datasets/00647.png
data/nyu_datasets/00706.jpg,data/nyu_datasets/00706.png
data/nyu_datasets/00070.jpg,data/nyu_datasets/00070.png
data/nyu_datasets/00677.jpg,data/nyu_datasets/00677.png
data/nyu_datasets/00044.jpg,data/nyu_datasets/00044.png
data/nyu_datasets/00270.jpg,data/nyu_datasets/00270.png
data/nyu_datasets/00055.jpg,data/nyu_datasets/00055.png
data/nyu_datasets/00825.jpg,data/nyu_datasets/00825.png
data/nyu_datasets/00858.jpg,data/nyu_datasets/00858.png
data/nyu_datasets/00325.jpg,data/nyu_datasets/00325.png
data/nyu_datasets/00336.jpg,data/nyu_datasets/00336.png
data/nyu_datasets/00307.jpg,data/nyu_datasets/00307.png
data/nyu_datasets/00466.jpg,data/nyu_datasets/00466.png
data/nyu_datasets/00666.jpg,data/nyu_datasets/00666.png
data/nyu_datasets/00727.jpg,data/nyu_datasets/00727.png
data/nyu_datasets/00856.jpg,data/nyu_datasets/00856.png
data/nyu_datasets/00386.jpg,data/nyu_datasets/00386.png
data/nyu_datasets/00542.jpg,data/nyu_datasets/00542.png
data/nyu_datasets/00571.jpg,data/nyu_datasets/00571.png
data/nyu_datasets/00717.jpg,data/nyu_datasets/00717.png
data/nyu_datasets/00743.jpg,data/nyu_datasets/00743.png
data/nyu_datasets/00009.jpg,data/nyu_datasets/00009.png
data/nyu_datasets/00833.jpg,data/nyu_datasets/00833.png
data/nyu_datasets/00675.jpg,data/nyu_datasets/00675.png
data/nyu_datasets/00331.jpg,data/nyu_datasets/00331.png
data/nyu_datasets/00352.jpg,data/nyu_datasets/00352.png
data/nyu_datasets/00826.jpg,data/nyu_datasets/00826.png
data/nyu_datasets/00573.jpg,data/nyu_datasets/00573.png
data/nyu_datasets/00384.jpg,data/nyu_datasets/00384.png
data/nyu_datasets/00583.jpg,data/nyu_datasets/00583.png
data/nyu_datasets/00422.jpg,data/nyu_datasets/00422.png
data/nyu_datasets/00206.jpg,data/nyu_datasets/00206.png
data/nyu_datasets/00610.jpg,data/nyu_datasets/00610.png
data/nyu_datasets/00507.jpg,data/nyu_datasets/00507.png
data/nyu_datasets/00302.jpg,data/nyu_datasets/00302.png
data/nyu_datasets/00612.jpg,data/nyu_datasets/00612.png
data/nyu_datasets/00423.jpg,data/nyu_datasets/00423.png
data/nyu_datasets/00845.jpg,data/nyu_datasets/00845.png
data/nyu_datasets/00832.jpg,data/nyu_datasets/00832.png
data/nyu_datasets/00309.jpg,data/nyu_datasets/00309.png
data/nyu_datasets/00692.jpg,data/nyu_datasets/00692.png
data/nyu_datasets/00319.jpg,data/nyu_datasets/00319.png
data/nyu_datasets/00210.jpg,data/nyu_datasets/00210.png
data/nyu_datasets/00629.jpg,data/nyu_datasets/00629.png
data/nyu_datasets/00791.jpg,data/nyu_datasets/00791.png
data/nyu_datasets/00778.jpg,data/nyu_datasets/00778.png
data/nyu_datasets/00483.jpg,data/nyu_datasets/00483.png
data/nyu_datasets/00314.jpg,data/nyu_datasets/00314.png
data/nyu_datasets/00663.jpg,data/nyu_datasets/00663.png
data/nyu_datasets/00036.jpg,data/nyu_datasets/00036.png
data/nyu_datasets/00578.jpg,data/nyu_datasets/00578.png
data/nyu_datasets/00082.jpg,data/nyu_datasets/00082.png
data/nyu_datasets/00217.jpg,data/nyu_datasets/00217.png
data/nyu_datasets/00794.jpg,data/nyu_datasets/00794.png
data/nyu_datasets/00179.jpg,data/nyu_datasets/00179.png
data/nyu_datasets/00525.jpg,data/nyu_datasets/00525.png
data/nyu_datasets/00500.jpg,data/nyu_datasets/00500.png
data/nyu_datasets/00436.jpg,data/nyu_datasets/00436.png
data/nyu_datasets/00839.jpg,data/nyu_datasets/00839.png
data/nyu_datasets/00723.jpg,data/nyu_datasets/00723.png
data/nyu_datasets/00069.jpg,data/nyu_datasets/00069.png
